ID	Labels
it_2959	1
it_2960	0
it_2961	1
it_2962	0
it_2963	0
it_2964	1
it_2965	0
it_2966	0
it_2967	1
it_2968	0
it_2969	0
it_2970	1
it_2971	0
it_2972	0
it_2973	0
it_2974	0
it_2975	0
it_2976	0
it_2977	0
it_2978	1
it_2979	1
it_2980	0
it_2981	0
it_2982	0
it_2983	0
it_2984	0
it_2985	1
it_2986	1
it_2987	1
it_2988	0
it_2989	1
it_2990	1
it_2991	0
it_2992	1
it_2993	1
it_2994	0
it_2995	0
it_2996	1
it_2997	0
it_2998	0
it_2999	0
it_3000	0
it_3001	0
it_3002	0
it_3003	1
it_3004	0
it_3005	0
it_3006	0
it_3007	1
it_3008	0
it_3009	0
it_3010	0
it_3011	0
it_3012	1
it_3013	0
it_3014	1
it_3015	1
it_3016	0
it_3017	0
it_3018	0
it_3019	0
it_3020	0
it_3021	1
it_3022	0
it_3023	1
it_3024	0
it_3025	0
it_3026	0
it_3027	1
it_3028	1
it_3029	0
it_3030	0
it_3031	1
it_3032	1
it_3033	1
it_3034	0
it_3035	0
it_3036	0
it_3037	0
it_3038	0
it_3039	1
it_3040	0
it_3041	1
it_3042	1
it_3043	0
it_3044	1
it_3045	1
it_3046	0
it_3047	1
it_3048	0
it_3049	0
it_3050	1
it_3051	1
it_3052	0
it_3053	1
it_3054	0
it_3055	1
it_3056	0
it_3057	1
it_3058	0
it_3059	1
it_3060	0
it_3061	0
it_3062	0
it_3063	0
it_3064	0
it_3065	1
it_3066	1
it_3067	1
it_3068	1
it_3069	1
it_3070	1
it_3071	1
it_3072	0
it_3073	1
it_3074	1
it_3075	0
it_3076	0
it_3077	0
it_3078	1
it_3079	1
it_3080	1
it_3081	0
it_3082	0
it_3083	1
it_3084	1
it_3085	1
it_3086	1
it_3087	1
it_3088	1
it_3089	0
it_3090	1
it_3091	1
it_3092	0
it_3093	1
it_3094	1
it_3095	0
it_3096	1
it_3097	0
it_3098	0
it_3099	0
it_3100	1
it_3101	1
it_3102	1
it_3103	0
it_3104	0
it_3105	0
it_3106	1
it_3107	0
it_3108	0
it_3109	1
it_3110	0
it_3111	1
it_3112	0
it_3113	1
it_3114	0
it_3115	1
it_3116	1
it_3117	1
it_3118	1
it_3119	1
it_3120	0
it_3121	1
it_3122	0
it_3123	0
it_3124	0
it_3125	0
it_3126	0
it_3127	0
it_3128	0
it_3129	0
it_3130	0
it_3131	1
it_3132	1
it_3133	0
it_3134	0
it_3135	0
it_3136	0
it_3137	0
it_3138	0
it_3139	1
it_3140	0
it_3141	0
it_3142	0
it_3143	1
it_3144	0
it_3145	0
it_3146	0
it_3147	1
it_3148	0
it_3149	1
it_3150	0
it_3151	1
it_3152	1
it_3153	0
it_3154	1
it_3155	0
it_3156	1
it_3157	0
it_3158	1
it_3159	1
it_3160	0
it_3161	0
it_3162	0
it_3163	1
it_3164	1
it_3165	1
it_3166	1
it_3167	1
it_3168	0
it_3169	0
it_3170	0
it_3171	0
it_3172	0
it_3173	0
it_3174	0
it_3175	1
it_3176	0
it_3177	0
it_3178	0
it_3179	1
it_3180	1
it_3181	0
it_3182	1
it_3183	0
it_3184	0
it_3185	0
it_3186	1
it_3187	1
it_3188	0
it_3189	1
it_3190	0
it_3191	1
it_3192	0
it_3193	1
it_3194	0
it_3195	0
it_3196	0
it_3197	0
it_3198	1
it_3199	0
it_3200	1
it_3201	0
it_3202	1
it_3203	0
it_3204	0
it_3205	0
it_3206	0
it_3207	0
it_3208	0
it_3209	0
it_3210	1
it_3211	1
it_3212	0
it_3213	1
it_3214	0
it_3215	0
it_3216	1
it_3217	0
it_3218	0
it_3219	0
it_3220	1
it_3221	1
it_3222	1
it_3223	0
it_3224	1
it_3225	1
it_3226	1
it_3227	0
it_3228	0
it_3229	1
it_3230	1
it_3231	0
it_3232	1
it_3233	0
it_3234	0
it_3235	0
it_3236	0
it_3237	0
it_3238	0
it_3239	0
it_3240	0
it_3241	0
it_3242	1
it_3243	1
it_3244	1
it_3245	0
it_3246	0
it_3247	0
it_3248	0
it_3249	0
it_3250	0
it_3251	1
it_3252	0
it_3253	0
it_3254	0
it_3255	0
it_3256	0
it_3257	0
it_3258	0
it_3259	1
it_3260	1
it_3261	0
it_3262	0
it_3263	1
it_3264	1
it_3265	0
it_3266	0
it_3267	1
it_3268	0
it_3269	1
it_3270	0
it_3271	1
it_3272	1
it_3273	1
it_3274	0
it_3275	1
it_3276	1
it_3277	1
it_3278	0
it_3279	1
it_3280	1
it_3281	1
it_3282	1
it_3283	1
it_3284	1
it_3285	0
it_3286	1
it_3287	1
it_3288	0
it_3289	0
it_3290	1
it_3291	1
it_3292	0
it_3293	1
it_3294	0
it_3295	1
it_3296	0
it_3297	1
it_3298	0
it_3299	1
it_3300	1
it_3301	0
it_3302	1
it_3303	0
it_3304	1
it_3305	0
it_3306	1
it_3307	1
it_3308	0
it_3309	0
it_3310	1
it_3311	0
it_3312	0
it_3313	0
it_3314	1
it_3315	0
it_3316	0
it_3317	1
it_3318	0
it_3319	1
it_3320	1
it_3321	1
it_3322	0
it_3323	1
it_3324	1
it_3325	1
it_3326	0
it_3327	1
it_3328	1
it_3329	1
it_3330	0
it_3331	1
it_3332	1
it_3333	1
it_3334	0
it_3335	1
it_3336	1
it_3337	0
it_3338	0
it_3339	0
it_3340	0
it_3341	1
it_3342	0
it_3343	0
it_3344	1
it_3345	1
it_3346	1
it_3347	0
it_3348	0
it_3349	0
it_3350	1
it_3351	0
it_3352	1
it_3353	0
it_3354	0
it_3355	1
it_3356	0
it_3357	1
it_3358	1
it_3359	1
it_3360	0
it_3361	1
it_3362	0
it_3363	1
it_3364	0
it_3365	0
it_3366	0
it_3367	1
it_3368	1
it_3369	0
it_3370	1
it_3371	0
it_3372	1
it_3373	0
it_3374	0
it_3375	0
it_3376	0
it_3377	1
it_3378	1
it_3379	1
it_3380	0
it_3381	0
it_3382	0
it_3383	0
it_3384	1
it_3385	0
it_3386	1
it_3387	1
it_3388	0
it_3389	0
it_3390	1
it_3391	0
it_3392	0
it_3393	1
it_3394	1
it_3395	1
it_3396	1
it_3397	0
it_3398	1
it_3399	1
it_3400	0
it_3401	1
it_3402	0
it_3403	0
it_3404	0
it_3405	1
it_3406	0
it_3407	1
it_3408	0
it_3409	1
it_3410	1
it_3411	0
it_3412	0
it_3413	1
it_3414	1
it_3415	0
it_3416	0
it_3417	0
it_3418	0
it_3419	0
it_3420	1
it_3421	0
it_3422	1
it_3423	0
it_3424	1
it_3425	0
it_3426	0
it_3427	1
it_3428	1
it_3429	1
it_3430	0
it_3431	0
it_3432	1
it_3433	0
it_3434	0
it_3435	0
it_3436	0
it_3437	1
it_3438	1
it_3439	0
it_3440	0
it_3441	1
it_3442	0
it_3443	0
it_3444	0
it_3445	1
it_3446	0
it_3447	1
it_3448	1
it_3449	1
it_3450	0
it_3451	1
it_3452	0
it_3453	0
it_3454	1
it_3455	0
it_3456	0
it_3457	0
it_3458	0
it_3459	0
it_3460	1
it_3461	0
it_3462	1
it_3463	1
it_3464	0
it_3465	0
it_3466	0
it_3467	1
it_3468	0
it_3469	0
it_3470	0
it_3471	1
it_3472	0
it_3473	0
it_3474	0
it_3475	1
it_3476	1
it_3477	1
it_3478	1
it_3479	0
it_3480	1
it_3481	0
it_3482	1
it_3483	0
it_3484	0
it_3485	1
it_3486	0
it_3487	0
it_3488	0
it_3489	1
it_3490	1
it_3491	0
it_3492	1
it_3493	1
it_3494	0
it_3495	1
it_3496	1
it_3497	0
it_3498	0
it_3499	1
it_3500	1
it_3501	0
it_3502	1
it_3503	0
it_3504	1
it_3505	0
it_3506	0
it_3507	0
it_3508	0
it_3509	1
it_3510	1
it_3511	0
it_3512	0
it_3513	0
it_3514	0
it_3515	0
it_3516	0
it_3517	1
it_3518	0
it_3519	1
it_3520	0
it_3521	1
it_3522	1
it_3523	0
it_3524	1
it_3525	0
it_3526	1
it_3527	0
it_3528	0
it_3529	1
it_3530	1
it_3531	0
it_3532	1
it_3533	1
it_3534	0
it_3535	1
it_3536	0
it_3537	0
it_3538	1
it_3539	0
it_3540	0
it_3541	0
it_3542	0
it_3543	1
it_3544	0
it_3545	0
it_3546	0
it_3547	0
it_3548	0
it_3549	1
it_3550	0
it_3551	1
it_3552	1
it_3553	0
it_3554	1
it_3555	0
it_3556	1
it_3557	0
it_3558	1
it_3559	1
it_3560	0
it_3561	0
it_3562	0
it_3563	1
it_3564	1
it_3565	1
it_3566	0
it_3567	0
it_3568	0
it_3569	0
it_3570	0
it_3571	1
it_3572	0
it_3573	0
it_3574	0
it_3575	0
it_3576	1
it_3577	1
it_3578	0
it_3579	1
it_3580	1
it_3581	0
it_3582	0
it_3583	1
it_3584	1
it_3585	0
it_3586	0
it_3587	1
it_3588	0
it_3589	1
it_3590	0
it_3591	0
it_3592	0
it_3593	1
it_3594	0
it_3595	0
it_3596	0
it_3597	0
it_3598	0
it_3599	0
it_3600	0
it_3601	0
it_3602	0
it_3603	0
it_3604	1
it_3605	0
it_3606	1
it_3607	0
it_3608	0
it_3609	0
it_3610	0
it_3611	0
it_3612	0
it_3613	1
it_3614	0
it_3615	0
it_3616	0
it_3617	0
it_3618	1
it_3619	0
it_3620	0
it_3621	0
it_3622	1
it_3623	1
it_3624	0
it_3625	0
it_3626	0
it_3627	1
it_3628	0
it_3629	1
it_3630	1
it_3631	0
it_3632	0
it_3633	0
it_3634	1
it_3635	0
it_3636	0
it_3637	1
it_3638	0
it_3639	0
it_3640	1
it_3641	1
it_3642	1
it_3643	0
it_3644	1
it_3645	0
it_3646	0
it_3647	0
it_3648	0
it_3649	0
it_3650	0
it_3651	1
it_3652	1
it_3653	1
it_3654	0
it_3655	0
it_3656	0
it_3657	1
it_3658	1
it_3659	0
it_3660	1
it_3661	0
it_3662	0
it_3663	1
it_3664	0
it_3665	1
it_3666	1
it_3667	0
it_3668	1
it_3669	0
it_3670	1
it_3671	0
it_3672	1
it_3673	0
it_3674	1
it_3675	1
it_3676	0
it_3677	0
it_3678	0
it_3679	1
it_3680	1
it_3681	1
it_3682	1
it_3683	1
it_3684	0
it_3685	1
it_3686	1
it_3687	0
it_3688	0
it_3689	1
it_3690	1
it_3691	1
it_3692	0
it_3693	1
it_3694	0
it_3695	1
it_3696	1
it_3697	0
it_3698	1
it_3699	1
it_3700	1
it_3701	0
it_3702	1
it_3703	0
it_3704	0
it_3705	1
it_3706	0
it_3707	0
it_3708	1
it_3709	0
it_3710	0
it_3711	0
it_3712	0
it_3713	1
it_3714	1
it_3715	0
it_3716	1
it_3717	0
it_3718	1
it_3719	1
it_3720	1
it_3721	1
it_3722	1
it_3723	0
it_3724	0
it_3725	1
it_3726	1
it_3727	1
it_3728	0
it_3729	0
it_3730	0
it_3731	0
it_3732	0
it_3733	0
it_3734	0
it_3735	1
it_3736	1
it_3737	0
it_3738	0
it_3739	0
it_3740	1
it_3741	0
it_3742	1
it_3743	0
it_3744	1
it_3745	0
it_3746	1
it_3747	0
it_3748	1
it_3749	0
it_3750	1
it_3751	0
it_3752	0
it_3753	1
it_3754	0
it_3755	1
it_3756	1
it_3757	1
it_3758	1
it_3759	1
it_3760	0
it_3761	1
it_3762	1
it_3763	1
it_3764	1
it_3765	0
it_3766	0
it_3767	1
it_3768	0
it_3769	1
it_3770	1
it_3771	0
it_3772	0
it_3773	1
it_3774	0
it_3775	0
it_3776	0
it_3777	1
it_3778	0
it_3779	1
it_3780	1
it_3781	1
it_3782	1
it_3783	1
it_3784	1
it_3785	1
it_3786	1
it_3787	0
it_3788	0
it_3789	0
it_3790	1
it_3791	1
it_3792	0
it_3793	0
it_3794	0
it_3795	0
it_3796	1
it_3797	1
it_3798	0
it_3799	0
it_3800	1
it_3801	0
it_3802	1
it_3803	0
it_3804	1
it_3805	0
it_3806	1
it_3807	1
it_3808	1
it_3809	0
it_3810	1
it_3811	1
it_3812	0
it_3813	1
it_3814	0
it_3815	1
it_3816	0
it_3817	1
it_3818	1
it_3819	0
it_3820	1
it_3821	1
it_3822	0
it_3823	0
it_3824	1
it_3825	1
it_3826	1
it_3827	1
it_3828	1
it_3829	0
it_3830	1
it_3831	1
it_3832	0
it_3833	0
it_3834	1
it_3835	1
it_3836	1
it_3837	0
it_3838	1
it_3839	0
it_3840	0
it_3841	0
it_3842	1
it_3843	0
it_3844	0
it_3845	1
it_3846	1
it_3847	0
it_3848	0
it_3849	0
it_3850	1
it_3851	0
it_3852	1
it_3853	0
it_3854	0
it_3855	0
it_3856	1
it_3857	0
it_3858	0
it_3859	0
it_3860	1
it_3861	1
it_3862	0
it_3863	1
it_3864	0
it_3865	0
it_3866	1
it_3867	0
it_3868	1
it_3869	0
it_3870	1
it_3871	1
it_3872	0
it_3873	0
it_3874	1
it_3875	0
it_3876	1
it_3877	0
it_3878	1
it_3879	1
it_3880	0
it_3881	1
it_3882	0
it_3883	0
it_3884	0
it_3885	1
it_3886	1
it_3887	1
it_3888	1
it_3889	1
it_3890	0
it_3891	1
it_3892	0
it_3893	1
it_3894	1
it_3895	0
it_3896	0
it_3897	1
it_3898	1
it_3899	1
it_3900	0
it_3901	0
it_3902	1
it_3903	1
it_3904	1
it_3905	0
it_3906	0
it_3907	0
it_3908	0
it_3909	0
it_3910	0
it_3911	0
it_3912	1
it_3913	1
it_3914	0
it_3915	1
it_3916	0
it_3917	1
it_3918	1
it_3919	1
it_3920	0
it_3921	1
it_3922	1
it_3923	0
it_3924	1
it_3925	1
it_3926	0
it_3927	0
it_3928	0
it_3929	1
it_3930	0
it_3931	0
it_3932	1
it_3933	0
it_3934	0
it_3935	0
it_3936	1
it_3937	0
it_3938	1
it_3939	0
it_3940	1
it_3941	0
it_3942	0
it_3943	0
it_3944	0
it_3945	1
it_3946	1
it_3947	1
it_3948	0
it_3949	1
it_3950	1
it_3951	1
it_3952	0
it_3953	0
it_3954	0
it_3955	1
it_3956	1
it_3957	0
it_3958	0
it_3959	1
it_3960	1
it_3961	0
it_3962	0
it_3963	0
it_3964	1
it_3965	0
it_3966	0
it_3967	1
it_3968	0
it_3969	1
it_3970	1
it_3971	1
it_3972	0
it_3973	0
it_3974	1
it_3975	0
it_3976	0
it_3977	1
it_3978	0
it_3979	1
it_3980	1
it_3981	0
it_3982	0
it_3983	1
it_3984	1
it_3985	0
it_3986	0
it_3987	0
it_3988	0
it_3989	1
it_3990	1
it_3991	1
it_3992	0
it_3993	1
it_3994	1
it_3995	0
it_3996	1
it_3997	0
it_3998	1
it_3999	1
it_4000	1
it_4001	0
it_4002	0
it_4003	1
it_4004	0
it_4005	1
it_4006	1
it_4007	0
it_4008	1
it_4009	1
it_4010	1
it_4011	0
it_4012	0
it_4013	0
it_4014	0
it_4015	0
it_4016	1
it_4017	1
it_4018	1
it_4019	1
it_4020	0
it_4021	0
it_4022	1
it_4023	0
it_4024	1
it_4025	0
it_4026	1
it_4027	1
it_4028	0
it_4029	1
it_4030	0
it_4031	1
it_4032	0
it_4033	0
it_4034	0
it_4035	0
it_4036	0
it_4037	1
it_4038	1
it_4039	1
it_4040	0
it_4041	0
it_4042	1
it_4043	1
it_4044	0
it_4045	0
it_4046	0
it_4047	1
it_4048	1
it_4049	0
it_4050	1
it_4051	0
it_4052	0
it_4053	0
it_4054	1
it_4055	1
it_4056	0
it_4057	0
it_4058	0
it_4059	0
it_4060	0
it_4061	0
it_4062	0
it_4063	1
it_4064	0
it_4065	1
it_4066	1
it_4067	0
it_4068	0
it_4069	1
it_4070	1
it_4071	0
it_4072	1
it_4073	1
it_4074	0
it_4075	0
it_4076	1
it_4077	0
it_4078	0
it_4079	1
it_4080	0
it_4081	1
it_4082	0
it_4083	1
it_4084	0
it_4085	0
it_4086	0
it_4087	0
it_4088	0
it_4089	1
it_4090	0
it_4091	0
it_4092	0
it_4093	0
it_4094	1
it_4095	0
it_4096	0
it_4097	1
it_4098	0
it_4099	1
it_4100	0
it_4101	1
it_4102	0
it_4103	1
it_4104	0
it_4105	0
it_4106	1
it_4107	0
it_4108	0
it_4109	0
it_4110	1
it_4111	1
it_4112	0
it_4113	1
it_4114	1
it_4115	0
it_4116	1
it_4117	0
it_4118	0
it_4119	1
it_4120	1
it_4121	1
it_4122	1
it_4123	0
it_4124	0
it_4125	0
it_4126	0
it_4127	0
it_4128	1
it_4129	0
it_4130	1
it_4131	0
it_4132	0
it_4133	0
it_4134	0
it_4135	1
it_4136	0
it_4137	0
it_4138	1
it_4139	0
it_4140	0
it_4141	0
it_4142	1
it_4143	1
it_4144	0
it_4145	0
it_4146	0
it_4147	1
it_4148	1
it_4149	0
it_4150	1
it_4151	1
it_4152	0
it_4153	1
it_4154	0
it_4155	1
it_4156	0
it_4157	1
it_4158	0
it_4159	1
it_4160	0
it_4161	0
it_4162	1
it_4163	1
it_4164	1
it_4165	0
it_4166	0
it_4167	1
it_4168	0
it_4169	1
it_4170	0
it_4171	0
it_4172	0
it_4173	0
it_4174	1
it_4175	0
it_4176	0
it_4177	0
it_4178	0
it_4179	1
it_4180	0
it_4181	0
it_4182	0
it_4183	0
it_4184	0
it_4185	0
it_4186	0
it_4187	1
it_4188	1
it_4189	1
it_4190	1
it_4191	1
it_4192	1
it_4193	1
it_4194	1
it_4195	1
it_4196	0
it_4197	1
it_4198	1
it_4199	0
it_4200	0
it_4201	1
it_4202	0
it_4203	1
it_4204	1
it_4205	1
it_4206	1
it_4207	1
it_4208	1
it_4209	1
it_4210	0
it_4211	1
it_4212	1
it_4213	1
it_4214	0
it_4215	1
it_4216	0
it_4217	0
it_4218	0
it_4219	1
it_4220	0
it_4221	0
it_4222	0
it_4223	0
it_4224	0
it_4225	0
it_4226	1
it_4227	0
it_4228	1
it_4229	1
it_4230	1
it_4231	0
it_4232	1
it_4233	1
it_4234	0
it_4235	1
it_4236	1
it_4237	0
it_4238	0
it_4239	1
it_4240	0
it_4241	0
it_4242	1
it_4243	0
it_4244	1
it_4245	1
it_4246	0
it_4247	1
it_4248	0
it_4249	0
it_4250	1
it_4251	0
it_4252	0
it_4253	0
it_4254	0
it_4255	0
it_4256	0
it_4257	0
it_4258	0
it_4259	0
it_4260	0
it_4261	1
it_4262	0
it_4263	1
it_4264	1
it_4265	0
it_4266	0
it_4267	1
it_4268	0
it_4269	0
it_4270	0
it_4271	1
it_4272	0
it_4273	1
it_4274	1
it_4275	0
it_4276	1
it_4277	1
it_4278	1
it_4279	0
it_4280	0
it_4281	0
it_4282	0
it_4283	1
it_4284	1
it_4285	0
it_4286	0
it_4287	1
it_4288	1
it_4289	1
it_4290	1
it_4291	1
it_4292	0
it_4293	1
it_4294	1
it_4295	0
it_4296	0
it_4297	0
it_4298	1
it_4299	0
it_4300	0
it_4301	1
it_4302	0
it_4303	0
it_4304	1
it_4305	0
it_4306	0
it_4307	1
it_4308	0
it_4309	1
it_4310	1
it_4311	0
it_4312	0
it_4313	0
it_4314	1
it_4315	1
it_4316	1
it_4317	0
it_4318	1
it_4319	0
it_4320	1
it_4321	0
it_4322	1
it_4323	1
it_4324	0
it_4325	1
it_4326	0
it_4327	0
it_4328	0
it_4329	0
it_4330	0
it_4331	1
it_4332	1
it_4333	1
it_4334	0
it_4335	0
it_4336	1
it_4337	1
it_4338	0
it_4339	0
it_4340	0
it_4341	0
it_4342	0
it_4343	1
it_4344	0
it_4345	1
it_4346	0
it_4347	0
it_4348	1
it_4349	0
it_4350	0
it_4351	0
it_4352	1
it_4353	1
it_4354	0
it_4355	0
it_4356	1
it_4357	0
it_4358	1
it_4359	0
it_4360	1
it_4361	0
it_4362	0
it_4363	1
it_4364	1
it_4365	0
it_4366	0
it_4367	0
it_4368	0
it_4369	0
it_4370	0
it_4371	1
it_4372	1
it_4373	1
it_4374	1
it_4375	0
it_4376	1
it_4377	1
it_4378	0
it_4379	1
it_4380	0
it_4381	0
it_4382	0
it_4383	1
it_4384	0
it_4385	0
it_4386	1
it_4387	1
it_4388	1
it_4389	0
it_4390	1
it_4391	1
it_4392	1
it_4393	1
it_4394	1
it_4395	1
it_4396	0
it_4397	0
it_4398	0
it_4399	0
it_4400	0
it_4401	0
it_4402	0
it_4403	0
it_4404	0
it_4405	0
it_4406	0
it_4407	1
it_4408	1
it_4409	1
it_4410	1
it_4411	1
it_4412	0
it_4413	0
it_4414	0
it_4415	1
it_4416	1
it_4417	0
it_4418	1
it_4419	1
it_4420	1
it_4421	0
it_4422	0
it_4423	0
it_4424	1
it_4425	0
it_4426	1
it_4427	1
it_4428	0
it_4429	0
it_4430	1
it_4431	1
it_4432	0
it_4433	1
it_4434	1
it_4435	1
it_4436	1
it_4437	1
it_4438	0
it_4439	0
it_4440	1
it_4441	1
it_4442	0
it_4443	0
it_4444	1
it_4445	1
it_4446	0
it_4447	0
it_4448	1
it_4449	1
it_4450	0
it_4451	0
it_4452	0
it_4453	0
it_4454	0
it_4455	1
it_4456	0
it_4457	0
it_4458	1
it_4459	0
it_4460	1
it_4461	0
it_4462	1
it_4463	1
it_4464	0
it_4465	0
it_4466	1
it_4467	1
it_4468	1
it_4469	1
it_4470	1
it_4471	0
it_4472	0
it_4473	0
it_4474	1
it_4475	0
it_4476	0
it_4477	1
it_4478	1
it_4479	0
it_4480	1
it_4481	1
it_4482	0
it_4483	0
it_4484	0
it_4485	1
it_4486	0
it_4487	1
it_4488	0
it_4489	0
it_4490	1
it_4491	1
it_4492	0
it_4493	1
it_4494	1
it_4495	0
it_4496	1
it_4497	0
it_4498	1
it_4499	0
it_4500	0
it_4501	1
it_4502	1
it_4503	1
it_4504	0
it_4505	0
it_4506	0
it_4507	1
it_4508	1
it_4509	0
it_4510	0
it_4511	0
it_4512	1
it_4513	0
it_4514	1
it_4515	1
it_4516	0
it_4517	0
it_4518	0
it_4519	1
it_4520	1
it_4521	0
it_4522	1
it_4523	1
it_4524	0
it_4525	1
it_4526	0
it_4527	1
it_4528	0
it_4529	0
it_4530	0
it_4531	1
it_4532	1
it_4533	1
it_4534	1
it_4535	0
it_4536	1
it_4537	0
it_4538	1
it_4539	0
it_4540	1
it_4541	1
it_4542	1
it_4543	0
it_4544	0
it_4545	0
it_4546	0
it_4547	1
it_4548	1
it_4549	0
it_4550	0
it_4551	0
it_4552	1
it_4553	0
it_4554	1
it_4555	0
it_4556	1
it_4557	0
it_4558	0
it_4559	1
it_4560	0
it_4561	0
it_4562	0
it_4563	0
it_4564	0
it_4565	1
it_4566	0
it_4567	0
it_4568	0
it_4569	0
it_4570	1
it_4571	0
it_4572	1
it_4573	1
it_4574	1
it_4575	0
it_4576	1
it_4577	0
it_4578	0
it_4579	0
it_4580	0
it_4581	0
it_4582	1
it_4583	1
it_4584	0
it_4585	0
it_4586	0
it_4587	0
it_4588	0
it_4589	0
it_4590	1
it_4591	1
it_4592	1
it_4593	1
it_4594	0
it_4595	0
it_4596	1
it_4597	1
it_4598	1
it_4599	1
it_4600	0
it_4601	1
it_4602	0
it_4603	1
it_4604	1
it_4605	0
it_4606	1
it_4607	1
it_4608	1
it_4609	1
it_4610	1
it_4611	1
it_4612	1
it_4613	0
it_4614	0
it_4615	1
it_4616	1
it_4617	0
it_4618	1
it_4619	1
it_4620	1
it_4621	0
it_4622	1
it_4623	1
it_4624	0
it_4625	1
it_4626	0
it_4627	0
it_4628	0
it_4629	0
it_4630	1
it_4631	0
it_4632	1
it_4633	1
it_4634	0
it_4635	1
it_4636	0
it_4637	1
it_4638	1
it_4639	0
it_4640	0
it_4641	0
it_4642	0
it_4643	1
it_4644	0
it_4645	1
it_4646	1
it_4647	0
it_4648	0
it_4649	0
it_4650	0
it_4651	1
it_4652	0
it_4653	1
it_4654	0
it_4655	1
it_4656	1
it_4657	1
it_4658	1
it_4659	1
it_4660	0
it_4661	1
it_4662	0
it_4663	0
it_4664	0
it_4665	0
it_4666	1
it_4667	1
it_4668	1
it_4669	0
it_4670	0
it_4671	0
it_4672	0
it_4673	0
it_4674	1
it_4675	0
it_4676	0
it_4677	1
it_4678	1
it_4679	0
it_4680	1
it_4681	0
it_4682	1
it_4683	1
it_4684	1
it_4685	1
it_4686	0
it_4687	1
it_4688	1
it_4689	1
it_4690	0
it_4691	1
it_4692	0
it_4693	0
it_4694	1
it_4695	1
it_4696	0
it_4697	1
it_4698	0
it_4699	1
it_4700	1
it_4701	1
it_4702	1
it_4703	0
it_4704	1
it_4705	0
it_4706	1
it_4707	0
it_4708	1
it_4709	0
it_4710	0
it_4711	0
it_4712	0
it_4713	1
it_4714	1
it_4715	0
it_4716	0
it_4717	1
it_4718	1
it_4719	0
it_4720	0
it_4721	1
it_4722	0
it_4723	0
it_4724	1
it_4725	1
it_4726	0
it_4727	0
it_4728	0
it_4729	0
it_4730	0
it_4731	1
it_4732	1
it_4733	1
it_4734	1
it_4735	0
it_4736	0
it_4737	1
it_4738	0
it_4739	0
it_4740	1
it_4741	0
it_4742	0
it_4743	1
it_4744	1
it_4745	0
it_4746	0
it_4747	0
it_4748	1
it_4749	1
it_4750	0
it_4751	0
it_4752	1
it_4753	0
it_4754	1
it_4755	1
it_4756	0
it_4757	1
it_4758	1
it_4759	1
it_4760	0
it_4761	0
it_4762	1
it_4763	1
it_4764	1
it_4765	0
it_4766	1
it_4767	0
it_4768	1
it_4769	0
it_4770	1
it_4771	0
it_4772	0
it_4773	0
it_4774	0
it_4775	0
it_4776	1
it_4777	0
it_4778	1
it_4779	1
it_4780	0
it_4781	0
it_4782	0
it_4783	1
it_4784	1
it_4785	1
it_4786	0
it_4787	0
it_4788	1
it_4789	0
it_4790	1
it_4791	1
it_4792	1
it_4793	1
it_4794	1
it_4795	1
it_4796	1
it_4797	1
it_4798	1
it_4799	0
it_4800	0
it_4801	0
it_4802	1
it_4803	0
it_4804	0
it_4805	0
it_4806	1
it_4807	1
it_4808	0
it_4809	0
it_4810	1
it_4811	1
it_4812	0
it_4813	0
it_4814	0
it_4815	1
it_4816	0
it_4817	0
it_4818	0
it_4819	1
it_4820	0
it_4821	0
it_4822	0
it_4823	1
it_4824	0
it_4825	0
it_4826	1
it_4827	1
it_4828	0
it_4829	1
it_4830	0
it_4831	0
it_4832	1
it_4833	0
it_4834	1
it_4835	0
it_4836	1
it_4837	0
it_4838	0
it_4839	0
it_4840	1
it_4841	1
it_4842	1
it_4843	1
it_4844	1
it_4845	0
it_4846	1
it_4847	1
it_4848	1
it_4849	0
it_4850	1
it_4851	1
it_4852	0
it_4853	1
it_4854	1
it_4855	1
it_4856	1
it_4857	0
it_4858	0
it_4859	0
it_4860	1
it_4861	1
it_4862	1
it_4863	0
it_4864	1
it_4865	0
it_4866	1
it_4867	1
it_4868	1
it_4869	1
it_4870	1
it_4871	0
it_4872	1
it_4873	0
it_4874	0
it_4875	0
it_4876	0
it_4877	1
it_4878	0
it_4879	0
it_4880	0
it_4881	1
it_4882	1
it_4883	1
it_4884	0
it_4885	1
it_4886	0
it_4887	1
it_4888	0
it_4889	0
it_4890	0
it_4891	1
it_4892	0
it_4893	1
it_4894	0
it_4895	0
it_4896	0
it_4897	0
it_4898	1
it_4899	0
it_4900	0
it_4901	1
it_4902	1
it_4903	0
it_4904	0
it_4905	0
it_4906	1
it_4907	0
it_4908	1
it_4909	0
it_4910	1
it_4911	1
it_4912	0
it_4913	0
it_4914	1
it_4915	1
it_4916	1
it_4917	0
it_4918	1
it_4919	0
it_4920	1
it_4921	1
it_4922	0
it_4923	1
it_4924	0
it_4925	0
it_4926	0
it_4927	1
it_4928	0
it_4929	1
it_4930	0
it_4931	1
it_4932	1
it_4933	0
it_4934	0
it_4935	0
it_4936	1
it_4937	0
it_4938	0
it_4939	0
it_4940	1
it_4941	1
it_4942	0
it_4943	0
it_4944	1
it_4945	0
it_4946	0
it_4947	1
it_4948	0
it_4949	0
it_4950	1
it_4951	0
it_4952	1
it_4953	1
it_4954	0
it_4955	0
it_4956	1
it_4957	0
